Entity,Code,Day,people_vaccinated_per_hundred,05-09,10-14,15-17,18-24 ,25-49,50-59,60-69,70-79,80+
Russia,RUS,20-03-2022,54.21,,,,,,,,,
Russia,RUS,21-03-2022,54.29,,,,,,,,,
Russia,RUS,22-03-2022,54.33,,,,,,,,,
Russia,RUS,23-03-2022,54.44,,,,,,,,,
Russia,RUS,24-03-2022,54.56,,,,,,,,,
Russia,RUS,25-03-2022,54.57,,,,,,,,,
Russia,RUS,26-03-2022,54.76,,,,,,,,,
Russia,RUS,27-03-2022,54.77,,,,,,,,,
Russia,RUS,28-03-2022,54.77,,,,,,,,,
Russia,RUS,04-04-2022,54.79,,,,,,,,,
Russia,RUS,05-04-2022,54.81,,,,,,,,,
Russia,RUS,06-04-2022,54.82,,,,,,,,,
Russia,RUS,07-04-2022,54.87,,,,,,,,,
Russia,RUS,08-04-2022,54.87,,,,,,,,,
Russia,RUS,11-04-2022,54.92,,,,,,,,,
Russia,RUS,13-04-2022,54.96,,,,,,,,,
Russia,RUS,14-04-2022,55.01,,,,,,,,,
Russia,RUS,15-04-2022,55.02,,,,,,,,,
Russia,RUS,18-04-2022,55.04,,,,,,,,,
Russia,RUS,19-04-2022,55.06,,,,,,,,,
Russia,RUS,20-04-2022,55.08,,,,,,,,,
Russia,RUS,21-04-2022,55.15,,,,,,,,,
Russia,RUS,22-04-2022,55.16,,,,,,,,,
Russia,RUS,26-04-2022,55.3,,,,,,,,,
Russia,RUS,28-04-2022,55.34,,,,,,,,,
Russia,RUS,29-04-2022,55.41,,,,,,,,,
Russia,RUS,30-04-2022,55.42,,,,,,,,,
Russia,RUS,02-05-2022,55.42,,,,,,,,,
Russia,RUS,03-05-2022,55.42,,,,,,,,,
Russia,RUS,04-05-2022,55.44,,,,,,,,,
Russia,RUS,06-05-2022,55.46,,,,,,,,,
Russia,RUS,19-05-2022,55.51,,,,,,,,,
Serbia,SRB,08-01-2021,0.1,,,,,,,,,
Serbia,SRB,10-01-2021,0.14,,,,,,,,,
Serbia,SRB,14-01-2021,0.26,,,,,,,,,
Serbia,SRB,20-01-2021,0.65,,,,,,,,,
Serbia,SRB,21-01-2021,1.23,,,,,,,,,
Serbia,SRB,22-01-2021,1.74,,,,,,,,,
Serbia,SRB,23-01-2021,2.38,,,,,,,,,
Serbia,SRB,24-01-2021,3.17,,,,,,,,,
Serbia,SRB,25-01-2021,3.73,,,,,,,,,
Serbia,SRB,26-01-2021,4.65,,,,,,,,,
Serbia,SRB,27-01-2021,5.27,,,,,,,,,
Serbia,SRB,28-01-2021,5.84,,,,,,,,,
Serbia,SRB,29-01-2021,6.27,,,,,,,,,
Serbia,SRB,30-01-2021,6.37,,,,,,,,,
Serbia,SRB,02-02-2021,7.22,,,,,,,,,
Serbia,SRB,03-02-2021,7.48,,,,,,,,,
Serbia,SRB,04-02-2021,7.67,,,,,,,,,
Serbia,SRB,05-02-2021,7.83,,,,,,,,,
Serbia,SRB,07-02-2021,7.92,,,,,,,,,
Serbia,SRB,10-02-2021,8.62,,,,,,,,,
Serbia,SRB,12-02-2021,10.33,,,,,,,,,
Serbia,SRB,14-02-2021,11.71,,,,,,,,,
Serbia,SRB,23-02-2021,12.04,,,,,,,,,
Serbia,SRB,24-02-2021,12.46,,,,,,,,,
Serbia,SRB,25-02-2021,12.78,,,,,,,,,
Serbia,SRB,26-02-2021,12.9,,,,,,,,,
Serbia,SRB,27-02-2021,13.41,,,,,,,,,
Serbia,SRB,28-02-2021,13.46,,,,,,,,,
Serbia,SRB,01-03-2021,13.77,,,,,,,,,
Serbia,SRB,02-03-2021,14.13,,,,,,,,,
Serbia,SRB,03-03-2021,14.56,,,,,,,,,
Serbia,SRB,04-03-2021,14.74,,,,,,,,,
Serbia,SRB,05-03-2021,14.92,,,,,,,,,
Serbia,SRB,06-03-2021,14.99,,,,,,,,,
Serbia,SRB,07-03-2021,15,,,,,,,,,
Serbia,SRB,08-03-2021,15.74,,,,,,,,,
Serbia,SRB,09-03-2021,16.37,,,,,,,,,
Serbia,SRB,10-03-2021,16.68,,,,,,,,,
Serbia,SRB,11-03-2021,16.9,,,,,,,,,
Serbia,SRB,12-03-2021,17.41,,,,,,,,,
Serbia,SRB,13-03-2021,17.73,,,,,,,,,
Serbia,SRB,14-03-2021,17.83,,,,,,,,,
Serbia,SRB,15-03-2021,18.18,,,,,,,,,
Serbia,SRB,16-03-2021,18.31,,,,,,,,,
Serbia,SRB,17-03-2021,18.45,,,,,,,,,
Serbia,SRB,18-03-2021,18.7,,,,,,,,,
Serbia,SRB,19-03-2021,18.97,,,,,,,,,
Serbia,SRB,20-03-2021,18.99,,,,,,,,,
Serbia,SRB,21-03-2021,19.04,,,,,,,,,
Serbia,SRB,22-03-2021,19.12,,,,,,,,,
Serbia,SRB,23-03-2021,19.36,,,,,,,,,
Serbia,SRB,24-03-2021,19.47,,,,,,,,,
Serbia,SRB,26-03-2021,19.89,,,,,,,,,
Serbia,SRB,28-03-2021,20.43,,,,,,,,,
Serbia,SRB,30-03-2021,20.59,,,,,,,,,
Serbia,SRB,31-03-2021,20.79,,,,,,,,,
Serbia,SRB,01-04-2021,21.11,,,,,,,,,
Serbia,SRB,02-04-2021,21.22,,,,,,,,,
Serbia,SRB,04-04-2021,21.49,,,,,,,,,
Serbia,SRB,05-04-2021,21.55,,,,,,,,,
Serbia,SRB,06-04-2021,21.9,,,,,,,,,
Serbia,SRB,07-04-2021,22.59,,,,,,,,,
Serbia,SRB,09-04-2021,24.41,,,,,,,,,
Serbia,SRB,10-04-2021,24.98,,,,,,,,,
Serbia,SRB,14-04-2021,25.92,,,,,,,,,
Serbia,SRB,15-04-2021,26.3,,,,,,,,,
Serbia,SRB,16-04-2021,26.5,,,,,,,,,
Serbia,SRB,17-04-2021,26.6,,,,,,,,,
Serbia,SRB,18-04-2021,26.63,,,,,,,,,
Serbia,SRB,21-04-2021,27.2,,,,,,,,,
Serbia,SRB,22-04-2021,27.54,,,,,,,,,
Serbia,SRB,23-04-2021,27.65,,,,,,,,,
Serbia,SRB,24-04-2021,28.3,,,,,,,,,
Serbia,SRB,26-04-2021,28.45,,,,,,,,,
Serbia,SRB,28-04-2021,29.19,,,,,,,,,
Serbia,SRB,30-04-2021,29.49,,,,,,,,,
Serbia,SRB,01-05-2021,29.52,,,,,,,,,
Serbia,SRB,02-05-2021,29.52,,,,,,,,,
Serbia,SRB,05-05-2021,30.15,,,,,,,,,
Serbia,SRB,06-05-2021,30.39,,,,,,,,,
Serbia,SRB,07-05-2021,30.8,,,,,,,,,
Serbia,SRB,08-05-2021,31.15,,,,,,,,,
Serbia,SRB,09-05-2021,31.28,,,,,,,,,
Serbia,SRB,10-05-2021,31.57,,,,,,,,,
Serbia,SRB,12-05-2021,32.3,,,,,,,,,
Serbia,SRB,15-05-2021,33.16,,,,,,,,,
Serbia,SRB,16-05-2021,33.27,,,,,,,,,
Serbia,SRB,17-05-2021,33.53,,,,,,,,,
Serbia,SRB,18-05-2021,33.77,,,,,,,,,
Serbia,SRB,19-05-2021,34.04,,,,,,,,,
Serbia,SRB,21-05-2021,34.5,,,,,,,,,
Serbia,SRB,23-05-2021,34.75,,,,,,,,,
Serbia,SRB,24-05-2021,35.02,,,,,,,,,
Serbia,SRB,25-05-2021,35.33,,,,,,,,,
Serbia,SRB,27-05-2021,35.98,,,,,,,,,
Serbia,SRB,30-05-2021,36.63,,,,,,,,,
Serbia,SRB,02-06-2021,37.38,,,,,,,,,
Serbia,SRB,03-06-2021,37.58,,,,,,,,,
Serbia,SRB,05-06-2021,37.83,,,,,,,,,
Serbia,SRB,09-06-2021,38.31,,,,,,,,,
Serbia,SRB,12-06-2021,38.65,,,,,,,,,
Serbia,SRB,17-06-2021,39.02,,,,,,,,,
Serbia,SRB,20-06-2021,39.21,,,,,,,,,
Serbia,SRB,05-07-2021,39.72,,,,,,,,,
Serbia,SRB,14-07-2021,40.28,,,,,,,,,
Serbia,SRB,16-07-2021,40.41,,,,,,,,,
Serbia,SRB,19-07-2021,40.57,,,,,,,,,
Serbia,SRB,22-07-2021,40.81,,,,,,,,,
Serbia,SRB,23-07-2021,40.88,,,,,,,,,
Serbia,SRB,26-07-2021,40.93,,,,,,,,,
Serbia,SRB,28-07-2021,41.06,,,,,,,,,
Serbia,SRB,29-07-2021,41.12,,,,,,,,,
Serbia,SRB,30-07-2021,41.24,,,,,,,,,
Serbia,SRB,31-07-2021,41.27,,,,,,,,,
Serbia,SRB,03-08-2021,41.34,,,,,,,,,
Serbia,SRB,04-08-2021,41.39,,,,,,,,,
Serbia,SRB,05-08-2021,41.44,,,,,,,,,
Serbia,SRB,06-08-2021,41.48,,,,,,,,,
Serbia,SRB,07-08-2021,41.53,,,,,,,,,
Serbia,SRB,08-08-2021,41.56,,,,,,,,,
Serbia,SRB,09-08-2021,41.62,,,,,,,,,
Serbia,SRB,10-08-2021,41.67,,,,,,,,,
Serbia,SRB,11-08-2021,41.71,,,,,,,,,
Serbia,SRB,12-08-2021,41.76,,,,,,,,,
Serbia,SRB,13-08-2021,41.81,,,,,,,,,
Serbia,SRB,15-08-2021,41.85,,,,,,,,,
Serbia,SRB,16-08-2021,41.89,,,,,,,,,
Serbia,SRB,17-08-2021,41.94,,,,,,,,,
Serbia,SRB,18-08-2021,41.98,,,,,,,,,
Serbia,SRB,19-08-2021,42.02,,,,,,,,,
Serbia,SRB,22-08-2021,42.13,,,,,,,,,
Serbia,SRB,23-08-2021,42.19,,,,,,,,,
Serbia,SRB,24-08-2021,42.25,,,,,,,,,
Serbia,SRB,25-08-2021,42.3,,,,,,,,,
Serbia,SRB,26-08-2021,42.36,,,,,,,,,
Serbia,SRB,28-08-2021,42.45,,,,,,,,,
Serbia,SRB,29-08-2021,42.46,,,,,,,,,
Serbia,SRB,30-08-2021,42.54,,,,,,,,,
Serbia,SRB,01-09-2021,42.66,,,,,,,,,
Serbia,SRB,02-09-2021,42.72,,,,,,,,,
Serbia,SRB,05-09-2021,42.83,,,,,,,,,
Serbia,SRB,06-09-2021,42.89,,,,,,,,,
Serbia,SRB,07-09-2021,42.95,,,,,,,,,
Serbia,SRB,08-09-2021,43.02,,,,,,,,,
Serbia,SRB,09-09-2021,43.08,,,,,,,,,
Serbia,SRB,12-09-2021,43.22,,,,,,,,,
Serbia,SRB,14-09-2021,43.39,,,,,,,,,
Serbia,SRB,16-09-2021,43.52,,,,,,,,,
Serbia,SRB,18-09-2021,43.62,,,,,,,,,
Serbia,SRB,19-09-2021,43.64,,,,,,,,,
Serbia,SRB,21-09-2021,43.75,,,,,,,,,
Serbia,SRB,22-09-2021,43.82,,,,,,,,,
Serbia,SRB,23-09-2021,43.87,,,,,,,,,
Serbia,SRB,24-09-2021,43.93,,,,,,,,,
Serbia,SRB,26-09-2021,43.99,,,,,,,,,
Serbia,SRB,28-09-2021,44.13,,,,,,,,,
Serbia,SRB,29-09-2021,44.19,,,,,,,,,
Serbia,SRB,30-09-2021,44.24,,,,,,,,,
Serbia,SRB,02-10-2021,44.33,,,,,,,,,
Serbia,SRB,05-10-2021,44.44,,,,,,,,,
Serbia,SRB,06-10-2021,44.49,,,,,,,,,
Serbia,SRB,07-10-2021,44.55,,,,,,,,,
Serbia,SRB,12-10-2021,44.6,,,,,,,,,
Serbia,SRB,19-10-2021,44.7,,,,,,,,,
Serbia,SRB,23-10-2021,45.38,,,,,,,,,
Serbia,SRB,24-10-2021,45.41,,,,,,,,,
Serbia,SRB,26-10-2021,45.59,,,,,,,,,
Serbia,SRB,29-10-2021,45.84,,,,,,,,,
Serbia,SRB,30-10-2021,45.89,,,,,,,,,
Serbia,SRB,01-11-2021,45.98,,,,,,,,,
Serbia,SRB,02-11-2021,46.04,,,,,,,,,
Serbia,SRB,03-11-2021,46.1,,,,,,,,,
Serbia,SRB,05-11-2021,46.23,,,,,,,,,
Serbia,SRB,07-11-2021,46.31,,,,,,,,,
Serbia,SRB,08-11-2021,46.4,,,,,,,,,
Serbia,SRB,09-11-2021,46.49,,,,,,,,,
Serbia,SRB,14-11-2021,46.76,,,,,,,,,
Serbia,SRB,18-11-2021,47,,,,,,,,,
Serbia,SRB,19-11-2021,47.07,,,,,,,,,
Serbia,SRB,22-11-2021,47.17,,,,,,,,,
Serbia,SRB,23-11-2021,47.23,,,,,,,,,
Serbia,SRB,24-11-2021,47.28,,,,,,,,,
Serbia,SRB,27-11-2021,47.39,,,,,,,,,
Serbia,SRB,28-11-2021,47.41,,,,,,,,,
Serbia,SRB,29-11-2021,47.46,,,,,,,,,
Serbia,SRB,30-11-2021,47.5,,,,,,,,,
Serbia,SRB,02-12-2021,47.57,,,,,,,,,
Serbia,SRB,03-12-2021,47.63,,,,,,,,,
Serbia,SRB,06-12-2021,47.71,,,,,,,,,
Serbia,SRB,07-12-2021,47.74,,,,,,,,,
Serbia,SRB,08-12-2021,47.78,,,,,,,,,
Serbia,SRB,09-12-2021,47.8,,,,,,,,,
Serbia,SRB,12-12-2021,47.86,,,,,,,,,
Serbia,SRB,14-12-2021,47.91,,,,,,,,,
Serbia,SRB,22-12-2021,48.06,,,,,,,,,
Serbia,SRB,26-12-2021,48.12,,,,,,,,,
Serbia,SRB,28-12-2021,48.16,,,,,,,,,
Serbia,SRB,01-01-2022,48.26,,,,,,,,,
Serbia,SRB,09-01-2022,48.27,,,,,,,,,
Serbia,SRB,14-01-2022,48.33,,,,,,,,,
Serbia,SRB,16-01-2022,48.36,,,,,,,,,
Serbia,SRB,18-01-2022,48.39,,,,,,,,,
Serbia,SRB,19-01-2022,48.41,,,,,,,,,
Serbia,SRB,23-01-2022,48.45,,,,,,,,,
Serbia,SRB,27-01-2022,48.49,,,,,,,,,
Serbia,SRB,30-01-2022,48.51,,,,,,,,,
Serbia,SRB,31-01-2022,48.52,,,,,,,,,
Serbia,SRB,02-02-2022,48.54,,,,,,,,,
Serbia,SRB,03-02-2022,48.55,,,,,,,,,
Serbia,SRB,07-02-2022,48.57,,,,,,,,,
Serbia,SRB,09-02-2022,48.59,,,,,,,,,
Serbia,SRB,11-02-2022,48.6,,,,,,,,,
Serbia,SRB,13-02-2022,48.61,,,,,,,,,
Serbia,SRB,14-02-2022,48.62,,,,,,,,,
Serbia,SRB,16-02-2022,48.62,,,,,,,,,
Serbia,SRB,20-02-2022,48.64,,,,,,,,,
Serbia,SRB,23-02-2022,48.65,,,,,,,,,
Serbia,SRB,24-02-2022,48.65,,,,,,,,,
Serbia,SRB,28-02-2022,48.66,,,,,,,,,
Serbia,SRB,01-03-2022,48.67,,,,,,,,,
Serbia,SRB,06-03-2022,48.68,,,,,,,,,
Serbia,SRB,09-03-2022,48.69,,,,,,,,,
Serbia,SRB,10-03-2022,48.69,,,,,,,,,
Serbia,SRB,21-03-2022,48.71,,,,,,,,,
Serbia,SRB,22-03-2022,48.71,,,,,,,,,
Serbia,SRB,10-05-2022,48.78,,,,,,,,,
Serbia,SRB,17-05-2022,48.78,,,,,,,,,
Serbia,SRB,18-05-2022,48.79,,,,,,,,,
Slovakia,SVK,03-01-2021,0.55,,,,,,,,,
Slovakia,SVK,10-01-2021,1.16,,,,,,,,,
Slovakia,SVK,17-01-2021,1.81,,,,,,,,,
Slovakia,SVK,24-01-2021,2.54,,,,,,,,,
Slovakia,SVK,31-01-2021,3.39,,,,,,,,,
Slovakia,SVK,07-02-2021,4.32,,,,,,,,,
Slovakia,SVK,14-02-2021,5.04,,,,,,,,,
Slovakia,SVK,21-02-2021,5.75,,,,,,,,,
Slovakia,SVK,28-02-2021,6.69,,,,,,,,,
Slovakia,SVK,07-03-2021,7.94,,,,,,,,,
Slovakia,SVK,14-03-2021,9.91,,,,,,,,,
Slovakia,SVK,21-03-2021,11.99,,,,,,,,,
Slovakia,SVK,28-03-2021,13.8,,,,,,,,,
Slovakia,SVK,04-04-2021,15.81,,,,,,,,,
Slovakia,SVK,11-04-2021,17.59,,,,,,,,,
Slovakia,SVK,18-04-2021,18.85,,,,,,,,,
Slovakia,SVK,25-04-2021,20.47,,,,,,,,,
Slovakia,SVK,02-05-2021,22.68,,,,,,,,,
Slovakia,SVK,09-05-2021,25.5,,,,,,,,,
Slovakia,SVK,16-05-2021,28.54,,,,,,,,,
Slovakia,SVK,23-05-2021,31.31,,,,,,,,,
Slovakia,SVK,30-05-2021,33.23,,,,,,,,,
Slovakia,SVK,06-06-2021,34.49,,,,,,,,,
Slovakia,SVK,13-06-2021,35.56,,,,,,,,,
Slovakia,SVK,20-06-2021,36.51,,,,,,,,,
Slovakia,SVK,27-06-2021,37.85,,,,,,,,,
Slovakia,SVK,04-07-2021,39.18,,,,,,,,,
Slovakia,SVK,11-07-2021,40.25,,,,,,,,,
Slovakia,SVK,18-07-2021,40.92,,,,,,,,,
Slovakia,SVK,25-07-2021,41.51,,,,,,,,,
Slovakia,SVK,01-08-2021,42.15,,,,,,,,,
Slovakia,SVK,08-08-2021,42.68,,,,,,,,,
Slovakia,SVK,15-08-2021,43.24,,,,,,,,,
Slovakia,SVK,22-08-2021,43.67,,,,,,,,,
Slovakia,SVK,29-08-2021,43.97,,,,,,,,,
Slovakia,SVK,05-09-2021,44.24,,,,,,,,,
Slovakia,SVK,12-09-2021,44.52,,,,,,,,,
Slovakia,SVK,19-09-2021,44.87,,,,,,,,,
Slovakia,SVK,26-09-2021,45.17,,,,,,,,,
Slovakia,SVK,03-10-2021,45.43,,,,,,,,,
Slovakia,SVK,10-10-2021,45.65,,,,,,,,,
Slovakia,SVK,17-10-2021,45.85,,,,,,,,,
Slovakia,SVK,24-10-2021,46.08,,,,,,,,,
Slovakia,SVK,31-10-2021,46.35,,,,,,,,,
Slovakia,SVK,07-11-2021,46.94,,,,,,,,,
Slovakia,SVK,14-11-2021,47.84,,,,,,,,,
Slovakia,SVK,21-11-2021,48.82,,,,,,,,,
Slovakia,SVK,28-11-2021,49.35,,,,,,,,,
Slovakia,SVK,05-12-2021,49.77,,,,,,,,,
Slovakia,SVK,12-12-2021,50.16,,,,,,,,,
Slovakia,SVK,19-12-2021,50.35,,,,,,,,,
Slovakia,SVK,26-12-2021,50.51,,,,,,,,,
Slovakia,SVK,02-01-2022,50.81,,,,,,,,,
Slovakia,SVK,09-01-2022,51.11,,,,,,,,,
Slovakia,SVK,16-01-2022,51.35,,,,,,,,,
Slovakia,SVK,23-01-2022,51.53,,,,,,,,,
Slovakia,SVK,30-01-2022,51.61,,,,,,,,,
Slovakia,SVK,06-02-2022,51.66,,,,,,,,,
Slovakia,SVK,13-02-2022,51.69,,,,,,,,,
Slovakia,SVK,20-02-2022,51.71,,,,,,,,,
Slovakia,SVK,27-02-2022,51.72,,,,,,,,,
Slovakia,SVK,06-03-2022,51.72,,,,,,,,,
Slovakia,SVK,13-03-2022,51.74,,,,,,,,,
Slovakia,SVK,20-03-2022,51.75,,,,,,,,,
Slovakia,SVK,27-03-2022,51.75,,,,,,,,,
Slovakia,SVK,03-04-2022,51.76,,,,,,,,,
Slovakia,SVK,10-04-2022,51.76,,,,,,,,,
Slovakia,SVK,17-04-2022,51.77,,,,,,,,,
Slovakia,SVK,24-04-2022,51.77,,,,,,,,,
Slovakia,SVK,01-05-2022,51.78,,,,,,,,,
Slovakia,SVK,08-05-2022,51.78,,,,,,,,,
Slovakia,SVK,15-05-2022,51.78,,,,,,,,,
Slovenia,SVN,27-12-2020,0.3,,,,,,,,,
Slovenia,SVN,28-12-2020,0.38,,,,,,,,,
Slovenia,SVN,29-12-2020,0.44,,,,,,,,,
Slovenia,SVN,30-12-2020,0.46,,,,,,,,,
Slovenia,SVN,31-12-2020,0.55,,,,,,,,,
Slovenia,SVN,01-01-2021,0.56,,,,,,,,,
Slovenia,SVN,02-01-2021,0.58,,,,,,,,,
Slovenia,SVN,03-01-2021,0.61,,,,,,,,,
Slovenia,SVN,04-01-2021,0.66,,,,,,,,,
Slovenia,SVN,05-01-2021,0.78,,,,,,,,,
Slovenia,SVN,06-01-2021,1.04,,,,,,,,,
Slovenia,SVN,07-01-2021,1.3,,,,,,,,,
Slovenia,SVN,08-01-2021,1.46,,,,,,,,,
Slovenia,SVN,09-01-2021,1.47,,,,,,,,,
Slovenia,SVN,10-01-2021,1.47,,,,,,,,,
Slovenia,SVN,11-01-2021,1.5,,,,,,,,,
Slovenia,SVN,12-01-2021,1.59,,,,,,,,,
Slovenia,SVN,13-01-2021,1.82,,,,,,,,,
Slovenia,SVN,14-01-2021,2.14,,,,,,,,,
Slovenia,SVN,15-01-2021,2.37,,,,,,,,,
Slovenia,SVN,16-01-2021,2.38,,,,,,,,,
Slovenia,SVN,17-01-2021,2.38,,,,,,,,,
Slovenia,SVN,18-01-2021,2.39,,,,,,,,,
Slovenia,SVN,19-01-2021,2.41,,,,,,,,,
Slovenia,SVN,20-01-2021,2.47,,,,,,,,,
Slovenia,SVN,21-01-2021,2.53,,,,,,,,,
Slovenia,SVN,22-01-2021,2.59,,,,,,,,,
Slovenia,SVN,23-01-2021,2.6,,,,,,,,,
Slovenia,SVN,24-01-2021,2.6,,,,,,,,,
Slovenia,SVN,25-01-2021,2.6,,,,,,,,,
Slovenia,SVN,26-01-2021,2.6,,,,,,,,,
Slovenia,SVN,27-01-2021,2.62,,,,,,,,,
Slovenia,SVN,28-01-2021,2.64,,,,,,,,,
Slovenia,SVN,29-01-2021,2.67,,,,,,,,,
Slovenia,SVN,30-01-2021,2.67,,,,,,,,,
Slovenia,SVN,31-01-2021,2.67,,,,,,,,,
Slovenia,SVN,01-02-2021,2.67,,,,,,,,,
Slovenia,SVN,02-02-2021,2.67,,,,,,,,,
Slovenia,SVN,03-02-2021,2.68,,,,,,,,,
Slovenia,SVN,04-02-2021,2.71,,,,,,,,,
Slovenia,SVN,05-02-2021,2.73,,,,,,,,,
Slovenia,SVN,06-02-2021,2.73,,,,,,,,,
Slovenia,SVN,08-02-2021,2.75,,,,,,,,,
Slovenia,SVN,09-02-2021,2.75,,,,,,,,,
Slovenia,SVN,10-02-2021,2.87,,,,,,,,,
Slovenia,SVN,11-02-2021,3.2,,,,,,,,,
Slovenia,SVN,12-02-2021,3.54,,,,,,,,,
Slovenia,SVN,13-02-2021,3.57,,,,,,,,,
Slovenia,SVN,14-02-2021,3.57,,,,,,,,,
Slovenia,SVN,15-02-2021,3.58,,,,,,,,,
Slovenia,SVN,16-02-2021,3.63,,,,,,,,,
Slovenia,SVN,17-02-2021,3.87,,,,,,,,,
Slovenia,SVN,18-02-2021,4.27,,,,,,,,,
Slovenia,SVN,19-02-2021,4.56,,,,,,,,,
Slovenia,SVN,20-02-2021,4.68,,,,,,,,,
Slovenia,SVN,21-02-2021,4.68,,,,,,,,,
Slovenia,SVN,22-02-2021,4.71,,,,,,,,,
Slovenia,SVN,23-02-2021,4.78,,,,,,,,,
Slovenia,SVN,24-02-2021,5.11,,,,,,,,,
Slovenia,SVN,25-02-2021,5.63,,,,,,,,,
Slovenia,SVN,26-02-2021,5.98,,,,,,,,,
Slovenia,SVN,27-02-2021,6.02,,,,,,,,,
Slovenia,SVN,01-03-2021,6.08,,,,,,,,,
Slovenia,SVN,02-03-2021,6.18,,,,,,,,,
Slovenia,SVN,03-03-2021,6.5,,,,,,,,,
Slovenia,SVN,04-03-2021,6.82,,,,,,,,,
Slovenia,SVN,05-03-2021,7.04,,,,,,,,,
Slovenia,SVN,06-03-2021,7.11,,,,,,,,,
Slovenia,SVN,07-03-2021,7.11,,,,,,,,,
Slovenia,SVN,08-03-2021,7.18,,,,,,,,,
Slovenia,SVN,09-03-2021,7.36,,,,,,,,,
Slovenia,SVN,10-03-2021,7.59,,,,,,,,,
Slovenia,SVN,11-03-2021,7.89,,,,,,,,,
Slovenia,SVN,12-03-2021,8.3,,,,,,,,,
Slovenia,SVN,13-03-2021,8.61,,,,,,,,,
Slovenia,SVN,14-03-2021,8.61,,,,,,,,,
Slovenia,SVN,15-03-2021,8.67,,,,,,,,,
Slovenia,SVN,16-03-2021,8.68,,,,,,,,,
Slovenia,SVN,17-03-2021,8.71,,,,,,,,,
Slovenia,SVN,18-03-2021,8.79,,,,,,,,,
Slovenia,SVN,19-03-2021,8.93,,,,,,,,,
Slovenia,SVN,20-03-2021,9.13,,,,,,,,,
Slovenia,SVN,21-03-2021,9.13,,,,,,,,,
Slovenia,SVN,22-03-2021,9.18,,,,,,,,,
Slovenia,SVN,23-03-2021,9.37,,,,,,,,,
Slovenia,SVN,24-03-2021,9.73,,,,,,,,,
Slovenia,SVN,25-03-2021,10.3,,,,,,,,,
Slovenia,SVN,26-03-2021,10.96,,,,,,,,,
Slovenia,SVN,27-03-2021,11.29,,,,,,,,,
Slovenia,SVN,28-03-2021,11.35,,,,,,,,,
Slovenia,SVN,29-03-2021,11.41,,,,,,,,,
Slovenia,SVN,30-03-2021,11.78,,,,,,,,,
Slovenia,SVN,31-03-2021,12.43,,,,,,,,,
Slovenia,SVN,01-04-2021,13.23,,,,,,,,,
Slovenia,SVN,02-04-2021,13.72,,,,,,,,,
Slovenia,SVN,03-04-2021,13.87,,,,,,,,,
Slovenia,SVN,04-04-2021,13.95,,,,,,,,,
Slovenia,SVN,05-04-2021,13.95,,,,,,,,,
Slovenia,SVN,06-04-2021,14.07,,,,,,,,,
Slovenia,SVN,07-04-2021,14.36,,,,,,,,,
Slovenia,SVN,08-04-2021,15.07,,,,,,,,,
Slovenia,SVN,09-04-2021,15.97,,,,,,,,,
Slovenia,SVN,10-04-2021,16.4,,,,,,,,,
Slovenia,SVN,11-04-2021,16.48,,,,,,,,,
Slovenia,SVN,12-04-2021,16.56,,,,,,,,,
Slovenia,SVN,13-04-2021,16.71,,,,,,,,,
Slovenia,SVN,14-04-2021,17.09,,,,,,,,,
Slovenia,SVN,15-04-2021,17.54,,,,,,,,,
Slovenia,SVN,16-04-2021,17.95,,,,,,,,,
Slovenia,SVN,17-04-2021,18.07,,,,,,,,,
Slovenia,SVN,18-04-2021,18.13,,,,,,,,,
Slovenia,SVN,19-04-2021,18.24,,,,,,,,,
Slovenia,SVN,20-04-2021,18.49,,,,,,,,,
Slovenia,SVN,21-04-2021,18.87,,,,,,,,,
Slovenia,SVN,22-04-2021,19.26,,,,,,,,,
Slovenia,SVN,23-04-2021,19.78,,,,,,,,,
Slovenia,SVN,24-04-2021,19.9,,,,,,,,,
Slovenia,SVN,25-04-2021,19.93,,,,,,,,,
Slovenia,SVN,26-04-2021,19.95,,,,,,,,,
Slovenia,SVN,27-04-2021,19.97,,,,,,,,,
Slovenia,SVN,28-04-2021,20.13,,,,,,,,,
Slovenia,SVN,29-04-2021,20.42,,,,,,,,,
Slovenia,SVN,30-04-2021,20.72,,,,,,,,,
Slovenia,SVN,01-05-2021,20.77,,,,,,,,,
Slovenia,SVN,02-05-2021,20.83,,,,,,,,,
Slovenia,SVN,03-05-2021,21.07,,,,,,,,,
Slovenia,SVN,04-05-2021,21.42,,,,,,,,,
Slovenia,SVN,05-05-2021,21.91,,,,,,,,,
Slovenia,SVN,06-05-2021,22.66,,,,,,,,,
Slovenia,SVN,07-05-2021,23.32,,,,,,,,,
Slovenia,SVN,08-05-2021,23.58,,,,,,,,,
Slovenia,SVN,09-05-2021,23.66,,,,,,,,,
Slovenia,SVN,10-05-2021,23.78,,,,,,,,,
Slovenia,SVN,11-05-2021,24.17,,,,,,,,,
Slovenia,SVN,12-05-2021,24.97,,,,,,,,,
Slovenia,SVN,13-05-2021,25.91,,,,,,,,,
Slovenia,SVN,14-05-2021,26.75,,,,,,,,,
Slovenia,SVN,15-05-2021,27.09,,,,,,,,,
Slovenia,SVN,16-05-2021,27.1,,,,,,,,,
Slovenia,SVN,17-05-2021,27.27,,,,,,,,,
Slovenia,SVN,18-05-2021,27.77,,,,,,,,,
Slovenia,SVN,19-05-2021,28.53,,,,,,,,,
